report_id,timestamp,team_callsign,latitude,longitude,elevation_m,wind_direction_deg,ambient_temp_c,battery_level_percent,signal_strength
1,2025-08-21 06:00:00,team001,37.35819931385122,-119.05759944787911,2182.64453125,219.56180823876025,18.98575000598108,29.38860083121994,-120.0
2,2025-08-21 06:10:00,bravo,37.11423711323905,-119.29708700626496,1759.4962158203125,119.1645909546168,27.64295668506576,33.2442259609217,-120.0
3,2025-08-21 06:20:00,team003,37.44263849084866,-118.89966188241836,3000.708740234375,80.08625955562539,23.322653367967757,68.63017390995324,-120.0
4,2025-08-21 06:30:00,team004,37.25348310983612,-118.86383215218996,3092.101806640625,65.35781677226578,17.978901322254288,46.82872912107986,-120.0
5,2025-08-21 06:40:00,team005,37.46077193088416,-119.28603662747712,2153.9346923828125,163.63766100378714,27.21570953515161,74.2977891369394,-116.33726340445024
6,2025-08-21 06:50:00,team006,37.3771137955624,-119.18872082758404,2509.81494140625,276.9820813293128,22.194447903940063,36.072888211994425,-120.0
7,2025-08-21 07:00:00,team007,37.19094620133004,-118.92863894288138,3200.7353515625,225.64728942604447,30.45887878248337,95.86664786894806,-120.0
8,2025-08-21 07:10:00,team008,37.58274161120599,-119.26058780291116,2599.341552734375,99.53764185943064,22.53506596243179,36.11087495684469,-120.0
9,2025-08-21 07:20:00,team009,37.14178071683168,-119.03787094662528,3012.3203125,144.95295904550326,21.554046511505167,67.56687884115598,-120.0
10,2025-08-21 07:30:00,team010,37.46449637864381,-119.23425670290165,1346.5562744140625,161.14144389260818,17.169279906575802,59.75928207175117,-120.0
11,2025-08-21 07:40:00,team011,37.44265316439009,-119.08927951548178,2678.6708984375,172.33322429557137,21.48991968290478,96.01197644163764,-120.0
12,2025-08-21 07:50:00,team012,37.1242422687132,-119.31727845746272,1829.6539306640625,172.33322429557137,32.73871084876535,89.95265682880822,-120.0
23,2025-08-21 09:40:00,team023,37.436245764828406,-119.3014181255879,2122.5699462890625,285.0122034533352,24.05188604798724,26.15320387166819,-115.69720718808138
24,2025-08-21 09:50:00,team024,37.12169834721704,-119.2656380378988,1750.9127197265625,279.64074304182185,31.506488304774763,85.73239365699125,-120.0
25,2025-08-21 10:00:00,team025,37.38760254343401,-119.32773980392363,1565.760986328125,289.97028868034005,20.05416766864541,77.00783793688136,-120.0
26,2025-08-21 10:10:00,team026,37.3500583569004,-119.31719425904468,1182.869140625,249.54700255639432,37.32484906640167,63.93362112272555,-120.0
27,2025-08-21 10:20:00,team027,37.32118406575638,-118.87344760522342,3186.3779296875,94.92862508727096,29.328847889429348,48.99056503027464,-120.0
28,2025-08-21 10:30:00,team028,37.5746320644926,-119.11309954992626,2698.011474609375,348.1068985385213,26.921664067036108,43.83389763527387,-120.0
29,2025-08-21 10:40:00,team029,37.33055967114322,-119.0176265813896,2142.303955078125,167.8597452380157,22.3774497172146,96.88767255681384,-120.0
30,2025-08-21 10:50:00,alpha,37.26230399821877,-119.3294531441832,1106.794189453125,296.89922139433304,20.10506038947933,92.85191059109364,-120.0
31,2025-08-21 11:00:00,team031,37.12555049819789,-119.01740480830932,2727.361572265625,101.6570346865846,23.366970054970977,72.87218366594567,-120.0
32,2025-08-21 11:10:00,team032,37.50613294745558,-118.99784374779982,3206.818115234375,341.8136447216804,25.86286080133437,90.01534343276245,-120.0
33,2025-08-21 11:20:00,team033,37.425883851738185,-119.14525863386294,2061.1845703125,107.24487953860783,27.58165390728357,28.06394702464031,-111.76512315938236
34,2025-08-21 11:30:00,team034,37.428297668099766,-119.27450310068345,1889.1243896484373,0.0131776954878093,28.857164305526023,37.5670148991587,-115.15505146578386
35,2025-08-21 11:40:00,team035,37.47426018492525,-119.34374588647844,2363.04296875,177.80687594984866,21.758893916755788,46.95015682422775,-120.0
36,2025-08-21 11:50:00,team036,37.24951020482641,-119.26340646432348,2484.9072265625,131.87374070483176,20.176731575441263,55.46025910501076,-120.0
37,2025-08-21 12:00:00,team037,37.124084442721006,-118.85761718552844,2879.91748046875,224.3169303680656,26.772982208045494,68.61449072863195,-120.0
38,2025-08-21 12:10:00,team038,37.41542335181576,-119.17323484086216,2249.960205078125,313.813063684343,23.53855289146369,54.89571468437255,-111.36214753567263
39,2025-08-21 12:20:00,team039,37.1066205055432,-118.89466835288944,2601.76171875,291.69916112986925,30.544891858693028,49.08217376047453,-120.0
40,2025-08-21 12:30:00,alpha,37.292468873031225,-119.0690004929542,2750.0322265625,126.6639918463722,24.111221852642668,38.66107107353703,-113.95175394909218
41,2025-08-21 12:40:00,bravo,37.455269070031775,-118.99483268956858,3477.971923828125,330.91743014817183,21.486225181567757,24.216347069475823,-120.0
42,2025-08-21 12:50:00,team042,37.44728233238622,-119.1945259392828,1991.34521484375,178.07453977332142,29.01909991499159,99.92782437110183,-120.0
43,2025-08-21 13:00:00,team043,37.30619528183618,-119.25612542067596,2436.53515625,259.6817315337876,18.87947766949277,25.4340946447914,-114.9076980845485
44,2025-08-21 13:10:00,team044,37.58441798809569,-119.22686579543108,2116.1793212890625,27.31088728517383,29.35431748172409,78.92756232106689,-120.0
45,2025-08-21 13:20:00,team045,37.17365580634703,-119.32239573608804,1762.1275634765625,26.65128313270118,17.889051179769144,66.85137627597905,-120.0
46,2025-08-21 13:30:00,team046,37.46678380658401,-118.85166628394096,3434.559814453125,83.47632625084644,25.03434783515198,37.52710493437046,-120.0
47,2025-08-21 13:40:00,alpha,37.450493747107046,-119.16688123677136,2059.110595703125,184.05990622377143,15.209527842474314,60.546709909784326,-120.0
48,2025-08-21 13:50:00,alpha,37.57112964442874,-118.95810520123928,3472.25830078125,262.8158318337927,22.89916975244016,56.91383124737363,-120.0
49,2025-08-21 14:00:00,team049,37.21923219399724,-118.90573576303788,3205.6220703125,9.24058852017897,28.99719901899621,59.75928207175117,-120.0
50,2025-08-21 14:10:00,team050,37.48030672259114,-119.16317455557768,2353.9951171875,66.81789935076678,21.169218805363407,93.79577648782026,-120.0
51,2025-08-21 14:20:00,team051,37.20009395864941,-118.97244211604232,3079.364501953125,262.4636098644915,22.71813238224717,79.83777340150817,-120.0
52,2025-08-21 14:30:00,team052,37.522654448482776,-119.17881207536192,1857.8687744140625,88.07419956049246,26.38082201608022,59.75928207175117,-120.0
53,2025-08-21 14:40:00,team053,37.2198687034185,-119.00797311524872,3147.96630859375,253.02169084782287,33.11034671285047,73.612403466833,-120.0
54,2025-08-21 14:50:00,team054,37.29521960039105,-119.0053301892617,2719.138427734375,65.77131454842149,24.107396452167237,61.98469672188462,-120.0
55,2025-08-21 15:00:00,team055,37.2811366775261,-119.1860987916544,2931.933837890625,43.58261133311252,19.08980788818805,73.76189499850094,-120.0
56,2025-08-21 15:10:00,team056,37.11165274619931,-119.07115173248626,2765.555419921875,114.41083367950893,23.398721574277246,91.866040615306,-120.0
57,2025-08-21 15:20:00,team057,37.38045394719863,-119.35514718740556,1459.63818359375,63.37365630571927,20.274250330468902,87.25601475376115,-120.0
58,2025-08-21 15:30:00,bravo,37.54613550448863,-119.33362625307686,2635.732666015625,311.79818624228665,24.77597774624851,81.45334437067231,-120.0
59,2025-08-21 15:40:00,team059,37.41288672551641,-119.33949022888996,1722.1531982421875,172.33322429557137,28.02406039657394,47.256706733771885,-116.87744179378072
60,2025-08-21 15:50:00,team060,37.55498189993551,-119.05222898251915,2774.50537109375,307.47555614401244,33.718732936656146,98.87547526829488,-120.0
61,2025-08-21 16:00:00,team061,37.279843447475024,-118.88841945736168,3653.792724609375,2.3512025685694926,25.735223917916365,34.891197906668324,-120.0
62,2025-08-21 16:10:00,alpha,37.22308960630137,-118.93173353670554,2861.84765625,229.65127429263904,27.504686764742463,46.05464387708041,-120.0
63,2025-08-21 16:20:00,team063,37.23821061036965,-119.0514453592774,2883.430908203125,171.02762403153537,21.677082081982228,54.03809377196258,-120.0
64,2025-08-21 16:30:00,team064,37.55533113134127,-118.80444537212465,2763.494384765625,141.69983718510804,15.9806494709241,23.518188896643267,-120.0
65,2025-08-21 16:40:00,alpha,37.373465542157206,-119.24150302209068,1828.94384765625,235.67037840057225,30.433427793593005,28.28973370056652,-120.0
66,2025-08-21 16:50:00,team066,37.42360674040086,-119.12220876213397,2301.635498046875,232.6724630435153,31.482405787058823,35.8501532684453,-110.77689496782943
67,2025-08-21 17:00:00,team067,37.4155035760334,-119.09325822025322,2491.462890625,172.33322429557137,27.344256556782224,96.66166320184207,-106.44742683400388
